series_id,station_id,id_config,codigo_estacion,nombre_estacion,tipo_dato,variable,variable_original,unidad,operador,tipo_estacion,latitud,longitud,altitud_msnm,aaa,ala,ambito_politico,ambito_administrativo,unidad_hidrografica,nombre_fuente,carpeta_cuenca,expected_obs_day,expected_obs_day_label,expected_obs_day_inferido,archivo_fuente,archivo_long_rds,fuente_validacion,accion_rescate
Caudal|PHISIS0041|IDConfig_67404,Caudal|PHISIS0041,67404,PHISIS0041,Antapucro,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Punto Monitoreo / Hidrométrica,-12.0333,-76.6333,,Cañete Fortaleza,Chillon Rimac Lurin,Dpto: Lima / Prov: Huarochirí / Dist.: Antioquia,AAA: Cañete Fortaleza / ALA: Chillon Rimac Lurin,Cuenca Lurín,Río: Lurín,1375534_Cuenca_Lurin,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1375534_Cuenca_Lurin/_raw_reportes_xlsx/IDConfig_67404_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1375534_Cuenca_Lurin/IDConfig_67404.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Caudal|PHISIS0041|IDConfig_67405,Caudal|PHISIS0041,67405,PHISIS0041,Antapucro,Caudal,Caudal Promedio Horario,Caudal Promedio Horario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Punto Monitoreo / Hidrométrica,-12.0333,-76.6333,,Cañete Fortaleza,Chillon Rimac Lurin,Dpto: Lima / Prov: Huarochirí / Dist.: Antioquia,AAA: Cañete Fortaleza / ALA: Chillon Rimac Lurin,Cuenca Lurín,Río: Lurín,1375534_Cuenca_Lurin,24,,24,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1375534_Cuenca_Lurin/_raw_reportes_xlsx/IDConfig_67405_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1375534_Cuenca_Lurin/IDConfig_67405.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Caudal|PHISIS0041|IDConfig_67658,Caudal|PHISIS0041,67658,PHISIS0041,Antapucro,Caudal,Caudal Máximo Diario,Caudal Máximo Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Punto Monitoreo / Hidrométrica,-12.0333,-76.6333,,Cañete Fortaleza,Chillon Rimac Lurin,Dpto: Lima / Prov: Huarochirí / Dist.: Antioquia,AAA: Cañete Fortaleza / ALA: Chillon Rimac Lurin,Cuenca Lurín,Río: Lurín,1375534_Cuenca_Lurin,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1375534_Cuenca_Lurin/_raw_reportes_xlsx/IDConfig_67658_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1375534_Cuenca_Lurin/IDConfig_67658.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Caudal|PHISIS0041|IDConfig_67759,Caudal|PHISIS0041,67759,PHISIS0041,Antapucro,Caudal,Caudal Mínimo Diario,Caudal Mínimo Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Punto Monitoreo / Hidrométrica,-12.0333,-76.6333,,Cañete Fortaleza,Chillon Rimac Lurin,Dpto: Lima / Prov: Huarochirí / Dist.: Antioquia,AAA: Cañete Fortaleza / ALA: Chillon Rimac Lurin,Cuenca Lurín,Río: Lurín,1375534_Cuenca_Lurin,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1375534_Cuenca_Lurin/_raw_reportes_xlsx/IDConfig_67759_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1375534_Cuenca_Lurin/IDConfig_67759.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Caudal|204611|IDConfig_3294,Caudal|204611,3294,204611,Antasalla,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-15.733333,-71.066667,4150,Caplina Ocoña,Colca Sihuas Chivay,Dpto: Arequipa / Prov: Caylloma / Dist.: San Antonio De Chuca,AAA: Caplina Ocoña / ALA: Colca Sihuas Chivay,Cuenca Camaná,Río: Antasalla,134_Cuenca_Camana,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/134_Cuenca_Camana/_raw_reportes_xlsx/IDConfig_3294_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/134_Cuenca_Camana/IDConfig_3294.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|191011|IDConfig_385,Caudal|191011,385,191011,Aricota (Yesera),Caudal,Caudal Mínimo Mensual,Caudal Mínimo Mensual (m³/s),m³/s,Proyecto Especial Afianzamiento Y Ampliacion Recursos Hídricos De Tacna,Convencional / Hidrométrica,-17.332887,-70.225944,3843,Caplina Ocoña,Caplina Locumba,Dpto: Tacna / Prov: Candarave / Dist.: Quilahuani,AAA: Caplina Ocoña / ALA: Caplina Locumba,Cuenca Locumba,Río: Callazas,1316_Cuenca_Locumba,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1316_Cuenca_Locumba/_raw_reportes_xlsx/IDConfig_385_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1316_Cuenca_Locumba/IDConfig_385.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|191011|IDConfig_1225,Caudal|191011,1225,191011,Aricota (Yesera),Caudal,Caudal Promedio Mensual,Caudal Promedio Mensual (m³/s),m³/s,Proyecto Especial Afianzamiento Y Ampliacion Recursos Hídricos De Tacna,Convencional / Hidrométrica,-17.332887,-70.225944,3843,Caplina Ocoña,Caplina Locumba,Dpto: Tacna / Prov: Candarave / Dist.: Quilahuani,AAA: Caplina Ocoña / ALA: Caplina Locumba,Cuenca Locumba,Río: Callazas,1316_Cuenca_Locumba,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1316_Cuenca_Locumba/_raw_reportes_xlsx/IDConfig_1225_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1316_Cuenca_Locumba/IDConfig_1225.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|191011|IDConfig_64225,Caudal|191011,64225,191011,Aricota (Yesera),Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Proyecto Especial Afianzamiento Y Ampliacion Recursos Hídricos De Tacna,Convencional / Hidrométrica,-17.332887,-70.225944,3843,Caplina Ocoña,Caplina Locumba,Dpto: Tacna / Prov: Candarave / Dist.: Quilahuani,AAA: Caplina Ocoña / ALA: Caplina Locumba,Cuenca Locumba,Río: Callazas,1316_Cuenca_Locumba,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1316_Cuenca_Locumba/_raw_reportes_xlsx/IDConfig_64225_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1316_Cuenca_Locumba/IDConfig_64225.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|191111|IDConfig_1726,Caudal|191111,1726,191111,Aruma,Caudal,Caudal Promedio Mensual,Caudal Promedio Mensual (m³/s),m³/s,Proyecto Especial Afianzamiento Y Ampliacion Recursos Hídricos De Tacna,Convencional / Hidrométrica,-17.499148,-70.09889,2461,Caplina Ocoña,Caplina Locumba,Dpto: Tacna / Prov: Tarata / Dist.: Heroes Albarracin,AAA: Caplina Ocoña / ALA: Caplina Locumba,Cuenca Sama,:,13158_Cuenca_Sama,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/13158_Cuenca_Sama/_raw_reportes_xlsx/IDConfig_1726_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/13158_Cuenca_Sama/IDConfig_1726.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|191111|IDConfig_2917,Caudal|191111,2917,191111,Aruma,Caudal,Caudal Mínimo Mensual,Caudal Mínimo Mensual (m³/s),m³/s,Proyecto Especial Afianzamiento Y Ampliacion Recursos Hídricos De Tacna,Convencional / Hidrométrica,-17.499148,-70.09889,2461,Caplina Ocoña,Caplina Locumba,Dpto: Tacna / Prov: Tarata / Dist.: Heroes Albarracin,AAA: Caplina Ocoña / ALA: Caplina Locumba,Cuenca Sama,:,13158_Cuenca_Sama,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/13158_Cuenca_Sama/_raw_reportes_xlsx/IDConfig_2917_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/13158_Cuenca_Sama/IDConfig_2917.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|191111|IDConfig_64228,Caudal|191111,64228,191111,Aruma,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Proyecto Especial Afianzamiento Y Ampliacion Recursos Hídricos De Tacna,Convencional / Hidrométrica,-17.499148,-70.09889,2461,Caplina Ocoña,Caplina Locumba,Dpto: Tacna / Prov: Tarata / Dist.: Heroes Albarracin,AAA: Caplina Ocoña / ALA: Caplina Locumba,Cuenca Sama,:,13158_Cuenca_Sama,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/13158_Cuenca_Sama/_raw_reportes_xlsx/IDConfig_64228_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/13158_Cuenca_Sama/IDConfig_64228.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|47A03AC4|IDConfig_63355,Caudal|47A03AC4,63355,47A03AC4,Autisha,Caudal,Caudal Instantáneo 1 Hora,Caudal Instantáneo 1 Hora (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Automática / Hidrométrica,-11.73361,-76.60639,,Cañete Fortaleza,Chillon Rimac Lurin,Dpto: Lima / Prov: Huarochiri / Dist.: San Antonio,AAA: Cañete Fortaleza / ALA: Chillon Rimac Lurin,Cuenca Rímac,Río: Santa Eulalia,137554_Cuenca_Rimac,24,24,24,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/137554_Cuenca_Rimac/_raw_reportes_xlsx/IDConfig_63355_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/137554_Cuenca_Rimac/IDConfig_63355.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|47A03AC4|IDConfig_63395,Caudal|47A03AC4,63395,47A03AC4,Autisha,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Automática / Hidrométrica,-11.73361,-76.60639,,Cañete Fortaleza,Chillon Rimac Lurin,Dpto: Lima / Prov: Huarochiri / Dist.: San Antonio,AAA: Cañete Fortaleza / ALA: Chillon Rimac Lurin,Cuenca Rímac,Río: Santa Eulalia,137554_Cuenca_Rimac,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/137554_Cuenca_Rimac/_raw_reportes_xlsx/IDConfig_63395_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/137554_Cuenca_Rimac/IDConfig_63395.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|1910116|IDConfig_64265,Caudal|1910116,64265,1910116,Azancallani,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Proyecto Especial Afianzamiento Y Ampliacion Recursos Hídricos De Tacna,Convencional / Hidrométrica,-17.287217,-69.643488,4192,Caplina Ocoña,Caplina Locumba,Dpto: Puno / Prov: El Collao / Dist.: Capazo,AAA: Caplina Ocoña / ALA: Caplina Locumba,Cuenca Mauri,Río: Mauri,0144_Cuenca_Mauri,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/0144_Cuenca_Mauri/_raw_reportes_xlsx/IDConfig_64265_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/0144_Cuenca_Mauri/IDConfig_64265.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Caudal|201706|IDConfig_661,Caudal|201706,661,201706,Balsa,Caudal,Caudal Promedio Mensual,Caudal Promedio Mensual (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-8.866667,-77.816667,1880,Huarmey Chicama,Huaraz,Dpto: Ancash / Prov: Huaylas / Dist.: Santa Cruz,AAA: Huarmey Chicama / ALA: Huaraz,Cuenca Santa,:,1376_Cuenca_Santa,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1376_Cuenca_Santa/_raw_reportes_xlsx/IDConfig_661_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1376_Cuenca_Santa/IDConfig_661.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|201706|IDConfig_1714,Caudal|201706,1714,201706,Balsa,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-8.866667,-77.816667,1880,Huarmey Chicama,Huaraz,Dpto: Ancash / Prov: Huaylas / Dist.: Santa Cruz,AAA: Huarmey Chicama / ALA: Huaraz,Cuenca Santa,:,1376_Cuenca_Santa,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1376_Cuenca_Santa/_raw_reportes_xlsx/IDConfig_1714_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1376_Cuenca_Santa/IDConfig_1714.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|201706|IDConfig_1840,Caudal|201706,1840,201706,Balsa,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Orazul Energy Peru S.A.,Convencional / Hidrométrica,-8.866667,-77.816667,1880,Huarmey Chicama,Huaraz,Dpto: Ancash / Prov: Huaylas / Dist.: Santa Cruz,AAA: Huarmey Chicama / ALA: Huaraz,Cuenca Santa,:,1376_Cuenca_Santa,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1376_Cuenca_Santa/_raw_reportes_xlsx/IDConfig_1840_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1376_Cuenca_Santa/IDConfig_1840.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|221601|IDConfig_2108,Caudal|221601,2108,221601,Balsapata,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-5.7,-77.85,1800,Marañon,Utcubamba,Dpto: Amazonas / Prov: Bongara / Dist.: Yambrasbamba,AAA: Marañon / ALA: Utcubamba,Intercuenca Alto Marañon I,:,49891_Intercuenca_Alto_Maranon_I,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49891_Intercuenca_Alto_Maranon_I/_raw_reportes_xlsx/IDConfig_2108_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49891_Intercuenca_Alto_Maranon_I/IDConfig_2108.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|221303|IDConfig_1342,Caudal|221303,1342,221303,Balsas,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-6.84465,-78.030242,1000,Marañon,Las Yangas Suite,Dpto: Cajamarca / Prov: Celendin / Dist.: Utco,AAA: Marañon / ALA: Las Yangas Suite,Intercuenca Alto Marañon IV,Río: Marañón,49897_Intercuenca_Alto_Maranon_IV,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_1342_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49897_Intercuenca_Alto_Maranon_IV/IDConfig_1342.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|472501F4|IDConfig_7621,Caudal|472501F4,7621,472501F4,Balsas,Caudal,Caudal Instantáneo 1 Hora,Caudal Instantáneo 1 Hora (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Automática / Hidrométrica,-6.844611,-78.03025,871,Marañon,Las Yangas Suite,Dpto: Cajamarca / Prov: Celendin / Dist.: Utco,AAA: Marañon / ALA: Las Yangas Suite,Intercuenca Alto Marañon IV,Río: Marañón,49897_Intercuenca_Alto_Maranon_IV,24,24,24,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_7621_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49897_Intercuenca_Alto_Maranon_IV/IDConfig_7621.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Caudal|472501F4|IDConfig_7622,Caudal|472501F4,7622,472501F4,Balsas,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Automática / Hidrométrica,-6.844611,-78.03025,871,Marañon,Las Yangas Suite,Dpto: Cajamarca / Prov: Celendin / Dist.: Utco,AAA: Marañon / ALA: Las Yangas Suite,Intercuenca Alto Marañon IV,Río: Marañón,49897_Intercuenca_Alto_Maranon_IV,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_7622_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49897_Intercuenca_Alto_Maranon_IV/IDConfig_7622.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Caudal|221303|IDConfig_11621,Caudal|221303,11621,221303,Balsas,Caudal,Caudal Instantáneo,Caudal Instantáneo (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-6.84465,-78.030242,1000,Marañon,Las Yangas Suite,Dpto: Cajamarca / Prov: Celendin / Dist.: Utco,AAA: Marañon / ALA: Las Yangas Suite,Intercuenca Alto Marañon IV,Río: Marañón,49897_Intercuenca_Alto_Maranon_IV,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_11621_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49897_Intercuenca_Alto_Maranon_IV/IDConfig_11621.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|PHISIS0043|IDConfig_64917,Caudal|PHISIS0043,64917,PHISIS0043,Balsas,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Punto Monitoreo / Hidrométrica,-6.8448,-78.0301,,Marañon,Las Yangas Suite,Dpto: Cajamarca / Prov: Celendin / Dist.: Utco,AAA: Marañon / ALA: Las Yangas Suite,Intercuenca Alto Marañon IV,Río: Marañón,49897_Intercuenca_Alto_Maranon_IV,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_64917_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49897_Intercuenca_Alto_Maranon_IV/IDConfig_64917.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Caudal|PHISIS0043|IDConfig_65011,Caudal|PHISIS0043,65011,PHISIS0043,Balsas,Caudal,Caudal Promedio Horario,Caudal Promedio Horario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Punto Monitoreo / Hidrométrica,-6.8448,-78.0301,,Marañon,Las Yangas Suite,Dpto: Cajamarca / Prov: Celendin / Dist.: Utco,AAA: Marañon / ALA: Las Yangas Suite,Intercuenca Alto Marañon IV,Río: Marañón,49897_Intercuenca_Alto_Maranon_IV,24,,24,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_65011_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49897_Intercuenca_Alto_Maranon_IV/IDConfig_65011.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Caudal|PHISIS0043|IDConfig_67576,Caudal|PHISIS0043,67576,PHISIS0043,Balsas,Caudal,Caudal Máximo Diario,Caudal Máximo Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Punto Monitoreo / Hidrométrica,-6.8448,-78.0301,,Marañon,Las Yangas Suite,Dpto: Cajamarca / Prov: Celendin / Dist.: Utco,AAA: Marañon / ALA: Las Yangas Suite,Intercuenca Alto Marañon IV,Río: Marañón,49897_Intercuenca_Alto_Maranon_IV,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_67576_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49897_Intercuenca_Alto_Maranon_IV/IDConfig_67576.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Caudal|PHISIS0043|IDConfig_67677,Caudal|PHISIS0043,67677,PHISIS0043,Balsas,Caudal,Caudal Mínimo Diario,Caudal Mínimo Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Punto Monitoreo / Hidrométrica,-6.8448,-78.0301,,Marañon,Las Yangas Suite,Dpto: Cajamarca / Prov: Celendin / Dist.: Utco,AAA: Marañon / ALA: Las Yangas Suite,Intercuenca Alto Marañon IV,Río: Marañón,49897_Intercuenca_Alto_Maranon_IV,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_67677_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49897_Intercuenca_Alto_Maranon_IV/IDConfig_67677.rds,03_manifest_xlsx.csv,REFRESCADO_LIVE
Caudal|204606|IDConfig_106,Caudal|204606,106,204606,Bamputañe,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-15.566667,-71.116667,4550,Caplina Ocoña,Colca Sihuas Chivay,Dpto: Arequipa / Prov: Caylloma / Dist.: Callalli,AAA: Caplina Ocoña / ALA: Colca Sihuas Chivay,Cuenca Camaná,Río: Bamputañe,134_Cuenca_Camana,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/134_Cuenca_Camana/_raw_reportes_xlsx/IDConfig_106_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/134_Cuenca_Camana/IDConfig_106.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|200902|IDConfig_3843,Caudal|200902,3843,200902,Barandas,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-6.633334,-79.13334,850,Jequetepeque Zarumilla,Chancay Lambayeque,Dpto: Cajamarca / Prov: Santa Cruz / Dist.: Catache,AAA: Jequetepeque Zarumilla / ALA: Chancay Lambayeque,Cuenca Chancay-Lambayeque,Río: CHANCAY LAMBAYEQUE,13776_Cuenca_Chancay-Lambayeque,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/13776_Cuenca_Chancay-Lambayeque/_raw_reportes_xlsx/IDConfig_3843_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/13776_Cuenca_Chancay-Lambayeque/IDConfig_3843.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Caudal|201211|IDConfig_1463,Caudal|201211,1463,201211,Barranca 1,Caudal,Caudal Promedio Diario,Caudal Promedio Diario (m³/s),m³/s,Servicio Nacional Meteorología E Hidrología,Convencional / Hidrométrica,-7.316667,-79.583333,2,Jequetepeque Zarumilla,Jequetepeque,Dpto: La Libertad / Prov: Pacasmayo / Dist.: Guadalupe,AAA: Jequetepeque Zarumilla / ALA: Jequetepeque,Cuenca Jequetepeque,Río: Jequetepeque,137751_Intercuenca_137751,1,,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/137751_Intercuenca_137751/_raw_reportes_xlsx/IDConfig_1463_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/137751_Intercuenca_137751/IDConfig_1463.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
