"IDConfig","CodigoUH","carpeta_cuenca","archivo","ruta_relativa","tamano_bytes","tamano_kb"
2092,"136","136_Cuenca_Ocona","IDConfig_2092_completo.xlsx","136_Cuenca_Ocona/_raw_reportes_xlsx/IDConfig_2092_completo.xlsx",35395,34.57
2131,"136","136_Cuenca_Ocona","IDConfig_2131_completo.xlsx","136_Cuenca_Ocona/_raw_reportes_xlsx/IDConfig_2131_completo.xlsx",37792,36.91
2231,"136","136_Cuenca_Ocona","IDConfig_2231_completo.xlsx","136_Cuenca_Ocona/_raw_reportes_xlsx/IDConfig_2231_completo.xlsx",4355,4.25
3271,"136","136_Cuenca_Ocona","IDConfig_3271_completo.xlsx","136_Cuenca_Ocona/_raw_reportes_xlsx/IDConfig_3271_completo.xlsx",46247,45.16
3272,"136","136_Cuenca_Ocona","IDConfig_3272_completo.xlsx","136_Cuenca_Ocona/_raw_reportes_xlsx/IDConfig_3272_completo.xlsx",122229,119.36
4118,"136","136_Cuenca_Ocona","IDConfig_4118_completo.xlsx","136_Cuenca_Ocona/_raw_reportes_xlsx/IDConfig_4118_completo.xlsx",33611,32.82
7362,"136","136_Cuenca_Ocona","IDConfig_7362_completo.xlsx","136_Cuenca_Ocona/_raw_reportes_xlsx/IDConfig_7362_completo.xlsx",250788,244.91
7369,"136","136_Cuenca_Ocona","IDConfig_7369_completo.xlsx","136_Cuenca_Ocona/_raw_reportes_xlsx/IDConfig_7369_completo.xlsx",53830,52.57
8167,"136","136_Cuenca_Ocona","IDConfig_8167_completo.xlsx","136_Cuenca_Ocona/_raw_reportes_xlsx/IDConfig_8167_completo.xlsx",101567,99.19
52055,"136","136_Cuenca_Ocona","IDConfig_52055_completo.xlsx","136_Cuenca_Ocona/_raw_reportes_xlsx/IDConfig_52055_completo.xlsx",64651,63.14
52122,"136","136_Cuenca_Ocona","IDConfig_52122_completo.xlsx","136_Cuenca_Ocona/_raw_reportes_xlsx/IDConfig_52122_completo.xlsx",71024,69.36
52315,"136","136_Cuenca_Ocona","IDConfig_52315_completo.xlsx","136_Cuenca_Ocona/_raw_reportes_xlsx/IDConfig_52315_completo.xlsx",69298,67.67
52418,"136","136_Cuenca_Ocona","IDConfig_52418_completo.xlsx","136_Cuenca_Ocona/_raw_reportes_xlsx/IDConfig_52418_completo.xlsx",70088,68.45
63345,"136","136_Cuenca_Ocona","IDConfig_63345_completo.xlsx","136_Cuenca_Ocona/_raw_reportes_xlsx/IDConfig_63345_completo.xlsx",4989,4.87
63539,"136","136_Cuenca_Ocona","IDConfig_63539_completo.xlsx","136_Cuenca_Ocona/_raw_reportes_xlsx/IDConfig_63539_completo.xlsx",17341,16.93
63572,"136","136_Cuenca_Ocona","IDConfig_63572_completo.xlsx","136_Cuenca_Ocona/_raw_reportes_xlsx/IDConfig_63572_completo.xlsx",13566,13.25
63585,"136","136_Cuenca_Ocona","IDConfig_63585_completo.xlsx","136_Cuenca_Ocona/_raw_reportes_xlsx/IDConfig_63585_completo.xlsx",50231,49.05
65185,"136","136_Cuenca_Ocona","IDConfig_65185_completo.xlsx","136_Cuenca_Ocona/_raw_reportes_xlsx/IDConfig_65185_completo.xlsx",52897,51.66
65209,"136","136_Cuenca_Ocona","IDConfig_65209_completo.xlsx","136_Cuenca_Ocona/_raw_reportes_xlsx/IDConfig_65209_completo.xlsx",70478,68.83
65323,"136","136_Cuenca_Ocona","IDConfig_65323_completo.xlsx","136_Cuenca_Ocona/_raw_reportes_xlsx/IDConfig_65323_completo.xlsx",10268,10.03
65347,"136","136_Cuenca_Ocona","IDConfig_65347_completo.xlsx","136_Cuenca_Ocona/_raw_reportes_xlsx/IDConfig_65347_completo.xlsx",7276,7.11
52335,"13712","13712_Cuenca_Pescadores_-_Caraveli","IDConfig_52335_completo.xlsx","13712_Cuenca_Pescadores_-_Caraveli/_raw_reportes_xlsx/IDConfig_52335_completo.xlsx",57701,56.35
2457,"137159","137159_Intercuenca_137159","IDConfig_2457_completo.xlsx","137159_Intercuenca_137159/_raw_reportes_xlsx/IDConfig_2457_completo.xlsx",37021,36.15
315,"13716","13716_Cuenca_Yauca","IDConfig_315_completo.xlsx","13716_Cuenca_Yauca/_raw_reportes_xlsx/IDConfig_315_completo.xlsx",42929,41.92
316,"13716","13716_Cuenca_Yauca","IDConfig_316_completo.xlsx","13716_Cuenca_Yauca/_raw_reportes_xlsx/IDConfig_316_completo.xlsx",52144,50.92
3427,"13716","13716_Cuenca_Yauca","IDConfig_3427_completo.xlsx","13716_Cuenca_Yauca/_raw_reportes_xlsx/IDConfig_3427_completo.xlsx",50346,49.17
3480,"13716","13716_Cuenca_Yauca","IDConfig_3480_completo.xlsx","13716_Cuenca_Yauca/_raw_reportes_xlsx/IDConfig_3480_completo.xlsx",41007,40.05
3564,"13716","13716_Cuenca_Yauca","IDConfig_3564_completo.xlsx","13716_Cuenca_Yauca/_raw_reportes_xlsx/IDConfig_3564_completo.xlsx",57375,56.03
3993,"13716","13716_Cuenca_Yauca","IDConfig_3993_completo.xlsx","13716_Cuenca_Yauca/_raw_reportes_xlsx/IDConfig_3993_completo.xlsx",7373,7.2
63576,"13716","13716_Cuenca_Yauca","IDConfig_63576_completo.xlsx","13716_Cuenca_Yauca/_raw_reportes_xlsx/IDConfig_63576_completo.xlsx",14037,13.71
192,"13718","13718_Cuenca_Acari","IDConfig_192_completo.xlsx","13718_Cuenca_Acari/_raw_reportes_xlsx/IDConfig_192_completo.xlsx",36611,35.75
369,"13718","13718_Cuenca_Acari","IDConfig_369_completo.xlsx","13718_Cuenca_Acari/_raw_reportes_xlsx/IDConfig_369_completo.xlsx",64893,63.37
898,"13718","13718_Cuenca_Acari","IDConfig_898_completo.xlsx","13718_Cuenca_Acari/_raw_reportes_xlsx/IDConfig_898_completo.xlsx",49877,48.71
1092,"13718","13718_Cuenca_Acari","IDConfig_1092_completo.xlsx","13718_Cuenca_Acari/_raw_reportes_xlsx/IDConfig_1092_completo.xlsx",14276,13.94
1199,"13718","13718_Cuenca_Acari","IDConfig_1199_completo.xlsx","13718_Cuenca_Acari/_raw_reportes_xlsx/IDConfig_1199_completo.xlsx",46651,45.56
1289,"13718","13718_Cuenca_Acari","IDConfig_1289_completo.xlsx","13718_Cuenca_Acari/_raw_reportes_xlsx/IDConfig_1289_completo.xlsx",24213,23.65
1457,"13718","13718_Cuenca_Acari","IDConfig_1457_completo.xlsx","13718_Cuenca_Acari/_raw_reportes_xlsx/IDConfig_1457_completo.xlsx",48783,47.64
2901,"13718","13718_Cuenca_Acari","IDConfig_2901_completo.xlsx","13718_Cuenca_Acari/_raw_reportes_xlsx/IDConfig_2901_completo.xlsx",84324,82.35
2902,"13718","13718_Cuenca_Acari","IDConfig_2902_completo.xlsx","13718_Cuenca_Acari/_raw_reportes_xlsx/IDConfig_2902_completo.xlsx",79277,77.42
2984,"13718","13718_Cuenca_Acari","IDConfig_2984_completo.xlsx","13718_Cuenca_Acari/_raw_reportes_xlsx/IDConfig_2984_completo.xlsx",33471,32.69
3035,"13718","13718_Cuenca_Acari","IDConfig_3035_completo.xlsx","13718_Cuenca_Acari/_raw_reportes_xlsx/IDConfig_3035_completo.xlsx",17032,16.63
3293,"13718","13718_Cuenca_Acari","IDConfig_3293_completo.xlsx","13718_Cuenca_Acari/_raw_reportes_xlsx/IDConfig_3293_completo.xlsx",7705,7.52
3985,"13718","13718_Cuenca_Acari","IDConfig_3985_completo.xlsx","13718_Cuenca_Acari/_raw_reportes_xlsx/IDConfig_3985_completo.xlsx",86984,84.95
4105,"13718","13718_Cuenca_Acari","IDConfig_4105_completo.xlsx","13718_Cuenca_Acari/_raw_reportes_xlsx/IDConfig_4105_completo.xlsx",48804,47.66
7370,"13718","13718_Cuenca_Acari","IDConfig_7370_completo.xlsx","13718_Cuenca_Acari/_raw_reportes_xlsx/IDConfig_7370_completo.xlsx",95948,93.7
63518,"13718","13718_Cuenca_Acari","IDConfig_63518_completo.xlsx","13718_Cuenca_Acari/_raw_reportes_xlsx/IDConfig_63518_completo.xlsx",76986,75.18
63535,"13718","13718_Cuenca_Acari","IDConfig_63535_completo.xlsx","13718_Cuenca_Acari/_raw_reportes_xlsx/IDConfig_63535_completo.xlsx",13490,13.17
1533,"13719","13719_Intercuenca_13719","IDConfig_1533_completo.xlsx","13719_Intercuenca_13719/_raw_reportes_xlsx/IDConfig_1533_completo.xlsx",10907,10.65
141,"1372","1372_Cuenca_Grande","IDConfig_141_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_141_completo.xlsx",15148,14.79
568,"1372","1372_Cuenca_Grande","IDConfig_568_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_568_completo.xlsx",78245,76.41
953,"1372","1372_Cuenca_Grande","IDConfig_953_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_953_completo.xlsx",10054,9.82
994,"1372","1372_Cuenca_Grande","IDConfig_994_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_994_completo.xlsx",50194,49.02
1091,"1372","1372_Cuenca_Grande","IDConfig_1091_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_1091_completo.xlsx",29866,29.17
1662,"1372","1372_Cuenca_Grande","IDConfig_1662_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_1662_completo.xlsx",22902,22.37
2103,"1372","1372_Cuenca_Grande","IDConfig_2103_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_2103_completo.xlsx",19812,19.35
2230,"1372","1372_Cuenca_Grande","IDConfig_2230_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_2230_completo.xlsx",11372,11.11
2756,"1372","1372_Cuenca_Grande","IDConfig_2756_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_2756_completo.xlsx",66998,65.43
3440,"1372","1372_Cuenca_Grande","IDConfig_3440_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_3440_completo.xlsx",10519,10.27
3849,"1372","1372_Cuenca_Grande","IDConfig_3849_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_3849_completo.xlsx",19289,18.84
3850,"1372","1372_Cuenca_Grande","IDConfig_3850_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_3850_completo.xlsx",13767,13.44
4242,"1372","1372_Cuenca_Grande","IDConfig_4242_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_4242_completo.xlsx",45002,43.95
4278,"1372","1372_Cuenca_Grande","IDConfig_4278_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_4278_completo.xlsx",81121,79.22
7371,"1372","1372_Cuenca_Grande","IDConfig_7371_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_7371_completo.xlsx",161404,157.62
7375,"1372","1372_Cuenca_Grande","IDConfig_7375_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_7375_completo.xlsx",104381,101.93
52051,"1372","1372_Cuenca_Grande","IDConfig_52051_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_52051_completo.xlsx",51146,49.95
52115,"1372","1372_Cuenca_Grande","IDConfig_52115_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_52115_completo.xlsx",34996,34.18
52149,"1372","1372_Cuenca_Grande","IDConfig_52149_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_52149_completo.xlsx",58370,57
62980,"1372","1372_Cuenca_Grande","IDConfig_62980_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_62980_completo.xlsx",26493,25.87
62983,"1372","1372_Cuenca_Grande","IDConfig_62983_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_62983_completo.xlsx",26908,26.28
63335,"1372","1372_Cuenca_Grande","IDConfig_63335_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_63335_completo.xlsx",8919,8.71
63505,"1372","1372_Cuenca_Grande","IDConfig_63505_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_63505_completo.xlsx",28051,27.39
63523,"1372","1372_Cuenca_Grande","IDConfig_63523_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_63523_completo.xlsx",75328,73.56
63529,"1372","1372_Cuenca_Grande","IDConfig_63529_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_63529_completo.xlsx",14731,14.39
63540,"1372","1372_Cuenca_Grande","IDConfig_63540_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_63540_completo.xlsx",65889,64.34
63579,"1372","1372_Cuenca_Grande","IDConfig_63579_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_63579_completo.xlsx",11119,10.86
64914,"1372","1372_Cuenca_Grande","IDConfig_64914_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_64914_completo.xlsx",11346,11.08
64939,"1372","1372_Cuenca_Grande","IDConfig_64939_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_64939_completo.xlsx",11347,11.08
65008,"1372","1372_Cuenca_Grande","IDConfig_65008_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_65008_completo.xlsx",28682,28.01
65033,"1372","1372_Cuenca_Grande","IDConfig_65033_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_65033_completo.xlsx",28247,27.58
67573,"1372","1372_Cuenca_Grande","IDConfig_67573_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_67573_completo.xlsx",9914,9.68
67598,"1372","1372_Cuenca_Grande","IDConfig_67598_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_67598_completo.xlsx",10012,9.78
67674,"1372","1372_Cuenca_Grande","IDConfig_67674_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_67674_completo.xlsx",9721,9.49
67699,"1372","1372_Cuenca_Grande","IDConfig_67699_completo.xlsx","1372_Cuenca_Grande/_raw_reportes_xlsx/IDConfig_67699_completo.xlsx",9804,9.57
90,"1374","1374_Cuenca_Ica","IDConfig_90_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_90_completo.xlsx",82620,80.68
199,"1374","1374_Cuenca_Ica","IDConfig_199_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_199_completo.xlsx",135643,132.46
222,"1374","1374_Cuenca_Ica","IDConfig_222_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_222_completo.xlsx",13115,12.81
771,"1374","1374_Cuenca_Ica","IDConfig_771_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_771_completo.xlsx",18930,18.49
1062,"1374","1374_Cuenca_Ica","IDConfig_1062_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_1062_completo.xlsx",25358,24.76
1292,"1374","1374_Cuenca_Ica","IDConfig_1292_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_1292_completo.xlsx",12195,11.91
1307,"1374","1374_Cuenca_Ica","IDConfig_1307_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_1307_completo.xlsx",24688,24.11
1698,"1374","1374_Cuenca_Ica","IDConfig_1698_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_1698_completo.xlsx",46721,45.63
1844,"1374","1374_Cuenca_Ica","IDConfig_1844_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_1844_completo.xlsx",67738,66.15
1944,"1374","1374_Cuenca_Ica","IDConfig_1944_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_1944_completo.xlsx",20543,20.06
2192,"1374","1374_Cuenca_Ica","IDConfig_2192_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_2192_completo.xlsx",21223,20.73
2229,"1374","1374_Cuenca_Ica","IDConfig_2229_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_2229_completo.xlsx",43379,42.36
2474,"1374","1374_Cuenca_Ica","IDConfig_2474_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_2474_completo.xlsx",20297,19.82
2773,"1374","1374_Cuenca_Ica","IDConfig_2773_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_2773_completo.xlsx",20393,19.92
2848,"1374","1374_Cuenca_Ica","IDConfig_2848_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_2848_completo.xlsx",44309,43.27
3006,"1374","1374_Cuenca_Ica","IDConfig_3006_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_3006_completo.xlsx",38098,37.21
3158,"1374","1374_Cuenca_Ica","IDConfig_3158_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_3158_completo.xlsx",32916,32.14
3664,"1374","1374_Cuenca_Ica","IDConfig_3664_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_3664_completo.xlsx",17731,17.32
3891,"1374","1374_Cuenca_Ica","IDConfig_3891_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_3891_completo.xlsx",6695,6.54
4088,"1374","1374_Cuenca_Ica","IDConfig_4088_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_4088_completo.xlsx",56143,54.83
7372,"1374","1374_Cuenca_Ica","IDConfig_7372_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_7372_completo.xlsx",141191,137.88
7377,"1374","1374_Cuenca_Ica","IDConfig_7377_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_7377_completo.xlsx",90169,88.06
51929,"1374","1374_Cuenca_Ica","IDConfig_51929_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_51929_completo.xlsx",49331,48.17
51983,"1374","1374_Cuenca_Ica","IDConfig_51983_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_51983_completo.xlsx",51548,50.34
52131,"1374","1374_Cuenca_Ica","IDConfig_52131_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_52131_completo.xlsx",55847,54.54
62984,"1374","1374_Cuenca_Ica","IDConfig_62984_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_62984_completo.xlsx",29875,29.17
63035,"1374","1374_Cuenca_Ica","IDConfig_63035_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_63035_completo.xlsx",24660,24.08
63298,"1374","1374_Cuenca_Ica","IDConfig_63298_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_63298_completo.xlsx",8786,8.58
63336,"1374","1374_Cuenca_Ica","IDConfig_63336_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_63336_completo.xlsx",9561,9.34
63344,"1374","1374_Cuenca_Ica","IDConfig_63344_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_63344_completo.xlsx",5575,5.44
63507,"1374","1374_Cuenca_Ica","IDConfig_63507_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_63507_completo.xlsx",10705,10.45
63517,"1374","1374_Cuenca_Ica","IDConfig_63517_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_63517_completo.xlsx",68440,66.84
63564,"1374","1374_Cuenca_Ica","IDConfig_63564_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_63564_completo.xlsx",18816,18.38
63570,"1374","1374_Cuenca_Ica","IDConfig_63570_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_63570_completo.xlsx",70960,69.3
63581,"1374","1374_Cuenca_Ica","IDConfig_63581_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_63581_completo.xlsx",28115,27.46
64913,"1374","1374_Cuenca_Ica","IDConfig_64913_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_64913_completo.xlsx",11499,11.23
64946,"1374","1374_Cuenca_Ica","IDConfig_64946_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_64946_completo.xlsx",11434,11.17
64985,"1374","1374_Cuenca_Ica","IDConfig_64985_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_64985_completo.xlsx",13039,12.73
65007,"1374","1374_Cuenca_Ica","IDConfig_65007_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_65007_completo.xlsx",42688,41.69
65040,"1374","1374_Cuenca_Ica","IDConfig_65040_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_65040_completo.xlsx",31578,30.84
65079,"1374","1374_Cuenca_Ica","IDConfig_65079_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_65079_completo.xlsx",127638,124.65
67572,"1374","1374_Cuenca_Ica","IDConfig_67572_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_67572_completo.xlsx",10875,10.62
67605,"1374","1374_Cuenca_Ica","IDConfig_67605_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_67605_completo.xlsx",10555,10.31
67644,"1374","1374_Cuenca_Ica","IDConfig_67644_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_67644_completo.xlsx",12408,12.12
67673,"1374","1374_Cuenca_Ica","IDConfig_67673_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_67673_completo.xlsx",10716,10.46
67706,"1374","1374_Cuenca_Ica","IDConfig_67706_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_67706_completo.xlsx",10323,10.08
67745,"1374","1374_Cuenca_Ica","IDConfig_67745_completo.xlsx","1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_67745_completo.xlsx",12155,11.87
627,"13751","13751_Intercuenca_13751","IDConfig_627_completo.xlsx","13751_Intercuenca_13751/_raw_reportes_xlsx/IDConfig_627_completo.xlsx",10109,9.87
894,"13751","13751_Intercuenca_13751","IDConfig_894_completo.xlsx","13751_Intercuenca_13751/_raw_reportes_xlsx/IDConfig_894_completo.xlsx",67924,66.33
85,"13752","13752_Cuenca_Pisco","IDConfig_85_completo.xlsx","13752_Cuenca_Pisco/_raw_reportes_xlsx/IDConfig_85_completo.xlsx",53878,52.62
310,"13752","13752_Cuenca_Pisco","IDConfig_310_completo.xlsx","13752_Cuenca_Pisco/_raw_reportes_xlsx/IDConfig_310_completo.xlsx",45731,44.66
1592,"13752","13752_Cuenca_Pisco","IDConfig_1592_completo.xlsx","13752_Cuenca_Pisco/_raw_reportes_xlsx/IDConfig_1592_completo.xlsx",121811,118.96
1843,"13752","13752_Cuenca_Pisco","IDConfig_1843_completo.xlsx","13752_Cuenca_Pisco/_raw_reportes_xlsx/IDConfig_1843_completo.xlsx",17283,16.88
1970,"13752","13752_Cuenca_Pisco","IDConfig_1970_completo.xlsx","13752_Cuenca_Pisco/_raw_reportes_xlsx/IDConfig_1970_completo.xlsx",9800,9.57
2732,"13752","13752_Cuenca_Pisco","IDConfig_2732_completo.xlsx","13752_Cuenca_Pisco/_raw_reportes_xlsx/IDConfig_2732_completo.xlsx",45436,44.37
2754,"13752","13752_Cuenca_Pisco","IDConfig_2754_completo.xlsx","13752_Cuenca_Pisco/_raw_reportes_xlsx/IDConfig_2754_completo.xlsx",61556,60.11
2980,"13752","13752_Cuenca_Pisco","IDConfig_2980_completo.xlsx","13752_Cuenca_Pisco/_raw_reportes_xlsx/IDConfig_2980_completo.xlsx",44851,43.8
4244,"13752","13752_Cuenca_Pisco","IDConfig_4244_completo.xlsx","13752_Cuenca_Pisco/_raw_reportes_xlsx/IDConfig_4244_completo.xlsx",14650,14.31
7641,"13752","13752_Cuenca_Pisco","IDConfig_7641_completo.xlsx","13752_Cuenca_Pisco/_raw_reportes_xlsx/IDConfig_7641_completo.xlsx",18015,17.59
7642,"13752","13752_Cuenca_Pisco","IDConfig_7642_completo.xlsx","13752_Cuenca_Pisco/_raw_reportes_xlsx/IDConfig_7642_completo.xlsx",163801,159.96
52641,"13752","13752_Cuenca_Pisco","IDConfig_52641_completo.xlsx","13752_Cuenca_Pisco/_raw_reportes_xlsx/IDConfig_52641_completo.xlsx",47393,46.28
63545,"13752","13752_Cuenca_Pisco","IDConfig_63545_completo.xlsx","13752_Cuenca_Pisco/_raw_reportes_xlsx/IDConfig_63545_completo.xlsx",43443,42.42
63566,"13752","13752_Cuenca_Pisco","IDConfig_63566_completo.xlsx","13752_Cuenca_Pisco/_raw_reportes_xlsx/IDConfig_63566_completo.xlsx",23975,23.41
63577,"13752","13752_Cuenca_Pisco","IDConfig_63577_completo.xlsx","13752_Cuenca_Pisco/_raw_reportes_xlsx/IDConfig_63577_completo.xlsx",66566,65.01
64945,"13752","13752_Cuenca_Pisco","IDConfig_64945_completo.xlsx","13752_Cuenca_Pisco/_raw_reportes_xlsx/IDConfig_64945_completo.xlsx",13739,13.42
65039,"13752","13752_Cuenca_Pisco","IDConfig_65039_completo.xlsx","13752_Cuenca_Pisco/_raw_reportes_xlsx/IDConfig_65039_completo.xlsx",161032,157.26
67604,"13752","13752_Cuenca_Pisco","IDConfig_67604_completo.xlsx","13752_Cuenca_Pisco/_raw_reportes_xlsx/IDConfig_67604_completo.xlsx",12713,12.42
67705,"13752","13752_Cuenca_Pisco","IDConfig_67705_completo.xlsx","13752_Cuenca_Pisco/_raw_reportes_xlsx/IDConfig_67705_completo.xlsx",12368,12.08
1293,"137532","137532_Cuenca_San_Juan","IDConfig_1293_completo.xlsx","137532_Cuenca_San_Juan/_raw_reportes_xlsx/IDConfig_1293_completo.xlsx",4758,4.65
1524,"137532","137532_Cuenca_San_Juan","IDConfig_1524_completo.xlsx","137532_Cuenca_San_Juan/_raw_reportes_xlsx/IDConfig_1524_completo.xlsx",77253,75.44
2356,"137532","137532_Cuenca_San_Juan","IDConfig_2356_completo.xlsx","137532_Cuenca_San_Juan/_raw_reportes_xlsx/IDConfig_2356_completo.xlsx",20115,19.64
2495,"137532","137532_Cuenca_San_Juan","IDConfig_2495_completo.xlsx","137532_Cuenca_San_Juan/_raw_reportes_xlsx/IDConfig_2495_completo.xlsx",36572,35.71
2632,"137532","137532_Cuenca_San_Juan","IDConfig_2632_completo.xlsx","137532_Cuenca_San_Juan/_raw_reportes_xlsx/IDConfig_2632_completo.xlsx",36059,35.21
2881,"137532","137532_Cuenca_San_Juan","IDConfig_2881_completo.xlsx","137532_Cuenca_San_Juan/_raw_reportes_xlsx/IDConfig_2881_completo.xlsx",46741,45.65
2897,"137532","137532_Cuenca_San_Juan","IDConfig_2897_completo.xlsx","137532_Cuenca_San_Juan/_raw_reportes_xlsx/IDConfig_2897_completo.xlsx",70007,68.37
3665,"137532","137532_Cuenca_San_Juan","IDConfig_3665_completo.xlsx","137532_Cuenca_San_Juan/_raw_reportes_xlsx/IDConfig_3665_completo.xlsx",38964,38.05
